Customer Id,Customer Rating,Gender,0,F Quartile,Frequency of Visit,Last Day(s) of Visit,M Quartile,Number of Records,R Quartile,RFM Class,Spending Per Visit (RM),Total Spending (RM)
869385,Potential Lost,Male,0,1,14,110,1,1,3,311,224.802857143,3147.24
869396,Potential Lost,Male,0,1,11,91,1,1,3,311,336.762909091,3704.392
200002,Regular Shoppers,Male,0,3,2,94,4,1,3,334,53.75,107.5
200006,Regular Shoppers,Male,0,3,3,46,4,1,2,234,23.666666667,71
200015,Regular Shoppers,Male,0,2,4,3,3,1,1,123,34.35,137.4
200054,Regular Shoppers,Male,0,3,2,61,3,1,2,233,111,222
200065,Regular Shoppers,Male,0,4,1,47,4,1,2,244,9,9
200105,Regular Shoppers,Male,0,3,3,161,4,1,4,434,8.666666667,26
200140,Regular Shoppers,Male,0,2,5,3,3,1,1,123,37.92,189.6
200143,Regular Shoppers,Male,0,3,2,77,3,1,3,333,69.9,139.8
200145,Regular Shoppers,Male,0,3,2,245,3,1,4,433,107.7,215.4
200150,Regular Shoppers,Male,0,4,1,215,2,1,4,442,860,860
200259,Regular Shoppers,Male,0,3,3,62,3,1,3,333,56.333333333,169
200262,Regular Shoppers,Male,0,3,2,14,4,1,1,134,31,62
200285,Regular Shoppers,Male,0,2,7,3,4,1,1,124,14.914285714,104.4
200326,Regular Shoppers,Male,0,4,1,231,2,1,4,442,570,570
200332,Regular Shoppers,Male,0,2,5,17,4,1,1,124,18.8,94
200349,Regular Shoppers,Male,0,3,2,105,3,1,3,333,100,200
200357,Regular Shoppers,Male,0,4,1,47,3,1,2,243,120,120
200360,Regular Shoppers,Male,0,4,1,77,2,1,3,342,761.6,761.6
200513,Regular Shoppers,Male,0,3,3,77,4,1,3,334,30.333333333,91
200514,Regular Shoppers,Male,0,3,2,92,4,1,3,334,52.95,105.9
200659,Regular Shoppers,Male,0,4,1,279,3,1,4,443,465,465
200682,Regular Shoppers,Male,0,2,5,31,2,1,2,222,312.86,1564.3
200683,Regular Shoppers,Male,0,4,1,231,3,1,4,443,386,386
200807,Regular Shoppers,Male,0,3,2,171,4,1,4,434,6,12
200820,Regular Shoppers,Male,0,4,1,258,3,1,4,443,403.2,403.2
200951,Regular Shoppers,Male,0,2,5,31,2,1,2,222,136.8,684
200952,Regular Shoppers,Male,0,2,9,18,2,1,1,122,114.044444444,1026.4
200958,Regular Shoppers,Male,0,2,6,18,3,1,1,123,46.583333333,279.5
200966,Regular Shoppers,Male,0,2,5,31,2,1,2,222,128,640
200975,Regular Shoppers,Male,0,4,1,47,4,1,2,244,60,60
200981,Regular Shoppers,Male,0,3,3,51,3,1,2,233,87.6,262.8
201103,Regular Shoppers,Male,0,3,3,47,2,1,2,232,555,1665
201107,Regular Shoppers,Male,0,2,4,32,3,1,2,223,35.5,142
201116,Regular Shoppers,Male,0,4,1,62,4,1,3,344,8.5,8.5
201132,Regular Shoppers,Male,0,2,8,31,3,1,2,223,53.775,430.2
201137,Regular Shoppers,Male,0,2,8,47,2,1,2,222,86.925,695.4
201155,Regular Shoppers,Male,0,3,3,94,2,1,3,332,225,675
201156,Regular Shoppers,Male,0,3,2,47,4,1,2,234,44,88
201171,Regular Shoppers,Male,0,4,1,18,3,1,1,143,480,480
201176,Regular Shoppers,Male,0,2,4,138,3,1,3,323,118.75,475
201182,Regular Shoppers,Male,0,4,1,77,4,1,3,344,9.4,9.4
201512,Regular Shoppers,Male,0,2,7,31,3,1,2,223,28.3,198.1
201518,Regular Shoppers,Male,0,4,1,123,3,1,3,343,434.8,434.8
201604,Regular Shoppers,Male,0,3,2,47,4,1,2,234,11.8,23.6
201636,Regular Shoppers,Male,0,4,1,16,4,1,1,144,24,24
201645,Regular Shoppers,Male,0,3,2,47,2,1,2,232,448,896
201656,Regular Shoppers,Male,0,3,2,138,3,1,3,333,132.9,265.8
201921,Regular Shoppers,Male,0,3,2,153,4,1,4,434,35.75,71.5
201962,Regular Shoppers,Male,0,4,1,109,4,1,3,344,8,8
202214,Regular Shoppers,Male,0,2,6,46,2,1,2,222,141.433333333,848.6
202226,Regular Shoppers,Male,0,2,5,46,2,1,2,222,131.82,659.1
202232,Regular Shoppers,Male,0,2,6,3,3,1,1,123,55.166666667,331
202507,Regular Shoppers,Male,0,4,1,258,3,1,4,443,165,165
202510,Regular Shoppers,Male,0,2,4,81,3,1,3,323,28.45,113.8
202654,Regular Shoppers,Male,0,4,1,47,4,1,2,244,30,30
202657,Regular Shoppers,Male,0,3,2,184,4,1,4,434,39.6,79.2
202665,Regular Shoppers,Male,0,3,2,47,4,1,2,234,28,56
202675,Regular Shoppers,Male,0,3,2,12,4,1,1,134,19.7,39.4
202677,Regular Shoppers,Male,0,2,8,31,3,1,2,223,40.4625,323.7
202680,Regular Shoppers,Male,0,3,2,153,3,1,4,433,64,128
202683,Regular Shoppers,Male,0,2,4,31,4,1,2,224,21.75,87
202871,Regular Shoppers,Male,0,4,1,31,3,1,2,243,230,230
202954,Regular Shoppers,Male,0,3,2,147,4,1,4,434,9.65,19.3
202959,Regular Shoppers,Male,0,4,1,94,3,1,3,343,180,180
202960,Regular Shoppers,Male,0,3,3,47,3,1,2,233,43,129
202989,Regular Shoppers,Male,0,4,1,3,4,1,1,144,36,36
203010,Regular Shoppers,Male,0,3,2,3,4,1,1,134,21,42
203021,Regular Shoppers,Male,0,2,6,51,2,1,2,222,176.35,1058.1
203040,Regular Shoppers,Male,0,4,1,47,4,1,2,244,24,24
203059,Regular Shoppers,Male,0,2,8,69,2,1,3,322,114.625,917
203061,Regular Shoppers,Male,0,3,2,153,3,1,4,433,76,152
203067,Regular Shoppers,Male,0,4,1,185,3,1,4,443,370,370
203075,Regular Shoppers,Male,0,4,1,31,4,1,2,244,5.3,5.3
203091,Regular Shoppers,Male,0,3,3,77,2,1,3,332,279,837
203105,Regular Shoppers,Male,0,2,7,194,3,1,4,423,19.514285714,136.6
203111,Regular Shoppers,Male,0,2,6,3,2,1,1,122,105.333333333,632
203310,Regular Shoppers,Male,0,4,1,138,4,1,3,344,87.6,87.6
203312,Regular Shoppers,Male,0,3,2,138,4,1,3,334,35.5,71
203324,Regular Shoppers,Male,0,4,1,47,4,1,2,244,30,30
203326,Regular Shoppers,Male,0,3,3,61,4,1,2,234,35.5,106.5
203335,Regular Shoppers,Male,0,2,8,61,3,1,2,223,40.125,321
203341,Regular Shoppers,Male,0,4,1,258,3,1,4,443,468,468
203351,Regular Shoppers,Male,0,2,4,3,3,1,1,123,120.875,483.5
203371,Regular Shoppers,Male,0,2,5,31,3,1,2,223,85.12,425.6
203373,Regular Shoppers,Male,0,2,4,77,3,1,3,323,77,308
203374,Regular Shoppers,Male,0,3,2,123,4,1,3,334,3,6
203386,Regular Shoppers,Male,0,4,1,109,4,1,3,344,75,75
203388,Regular Shoppers,Male,0,2,5,41,3,1,2,223,47.84,239.2
262197,Regular Shoppers,Male,0,3,2,231,2,1,4,432,350,700
262223,Regular Shoppers,Male,0,3,2,41,4,1,2,234,50.3,100.6
262224,Regular Shoppers,Male,0,2,6,5,2,1,1,122,116.833333333,701
262228,Regular Shoppers,Male,0,2,4,42,4,1,2,224,25.55,102.2
262306,Regular Shoppers,Male,0,3,2,70,2,1,3,332,275,550
262375,Regular Shoppers,Male,0,4,1,20,4,1,1,144,19.6,19.6
262378,Regular Shoppers,Male,0,3,2,36,4,1,2,234,49.9,99.8
262380,Regular Shoppers,Male,0,2,9,42,2,1,2,222,65.588888889,590.3
262383,Regular Shoppers,Male,0,4,1,56,2,1,2,242,1000,1000
262407,Regular Shoppers,Male,0,4,1,61,3,1,2,243,254,254
262412,Regular Shoppers,Male,0,2,4,22,3,1,2,223,68.25,273
262416,Regular Shoppers,Male,0,4,1,181,2,1,4,442,1560,1560
262418,Regular Shoppers,Male,0,2,10,15,3,1,1,123,21.3,213
262450,Regular Shoppers,Male,0,3,2,104,4,1,3,334,54,108
262455,Regular Shoppers,Male,0,4,1,130,4,1,3,344,46,46
262464,Regular Shoppers,Male,0,2,6,3,2,1,1,122,122.45,734.7
262470,Regular Shoppers,Male,0,4,1,88,2,1,3,342,680,680
262474,Regular Shoppers,Male,0,2,4,0,3,1,1,123,75.8,303.2
262482,Regular Shoppers,Male,0,3,3,194,3,1,4,433,55.666666667,167
262483,Regular Shoppers,Male,0,2,10,69,2,1,3,322,94.45,944.5
262490,Regular Shoppers,Male,0,4,1,126,3,1,3,343,406,406
262495,Regular Shoppers,Male,0,3,2,41,3,1,2,233,120,240
262501,Regular Shoppers,Male,0,4,1,6,4,1,1,144,67,67
262507,Regular Shoppers,Male,0,4,1,94,4,1,3,344,55,55
262514,Regular Shoppers,Male,0,2,6,0,3,1,1,123,33.216666667,199.3
262518,Regular Shoppers,Male,0,4,1,136,2,1,3,342,560,560
262520,Regular Shoppers,Male,0,2,5,76,2,1,3,322,152,760
267002,Regular Shoppers,Male,0,4,1,99,2,1,3,342,582.48,582.48
268011,Regular Shoppers,Male,0,2,5,95,2,1,3,322,187.3,936.5
270007,Regular Shoppers,Male,0,3,3,144,3,1,4,433,50.5192,151.5576
270017,Regular Shoppers,Male,0,3,3,39,2,1,2,232,412.79,1238.37
270018,Regular Shoppers,Male,0,4,1,119,4,1,3,344,15,15
270034,Regular Shoppers,Male,0,3,2,50,2,1,2,232,866.3554,1732.7108
280011,Regular Shoppers,Male,0,4,1,98,3,1,3,343,274.86,274.86
280012,Regular Shoppers,Male,0,3,2,41,3,1,2,233,114.25,228.5
280013,Regular Shoppers,Male,0,2,6,7,2,1,1,122,132.166666667,793
280018,Regular Shoppers,Male,0,3,3,61,2,1,2,232,245.6,736.8
280072,Regular Shoppers,Male,0,4,1,190,2,1,4,442,1029.864,1029.864
280214,Regular Shoppers,Male,0,3,3,47,3,1,2,233,50.666666667,152
280225,Regular Shoppers,Male,0,3,3,105,4,1,3,334,28,84
280233,Regular Shoppers,Male,0,2,6,155,2,1,4,422,176.25,1057.5
280240,Regular Shoppers,Male,0,4,1,19,4,1,1,144,97,97
280324,Regular Shoppers,Male,0,3,2,7,3,1,1,133,169.1,338.2
280443,Regular Shoppers,Male,0,3,3,158,3,1,4,433,136.5,409.5
280513,Regular Shoppers,Male,0,2,7,27,2,1,2,222,115.5,808.5
280520,Regular Shoppers,Male,0,2,7,158,3,1,4,423,45.122857143,315.86
280521,Regular Shoppers,Male,0,2,5,53,2,1,2,222,119.58,597.9
280540,Regular Shoppers,Male,0,2,8,5,2,1,1,122,83.75,670
280542,Regular Shoppers,Male,0,3,2,278,4,1,4,434,26,52
280549,Regular Shoppers,Male,0,3,2,62,4,1,3,334,30,60
280553,Regular Shoppers,Male,0,3,3,59,4,1,2,234,6.5,19.5
280567,Regular Shoppers,Male,0,4,1,46,4,1,2,244,36,36
280569,Regular Shoppers,Male,0,2,8,47,2,1,2,222,282.675,2261.4
280573,Regular Shoppers,Male,0,4,1,18,3,1,1,143,130,130
280596,Regular Shoppers,Male,0,3,3,164,3,1,4,433,62.166666667,186.5
280773,Regular Shoppers,Male,0,4,1,21,4,1,2,244,53.85,53.85
280911,Regular Shoppers,Male,0,4,1,50,3,1,2,243,525,525
280930,Regular Shoppers,Male,0,4,1,201,3,1,4,443,135,135
280931,Regular Shoppers,Male,0,2,9,26,2,1,2,222,89.555555556,806
280933,Regular Shoppers,Male,0,2,4,88,3,1,3,323,98.25,393
280934,Regular Shoppers,Male,0,2,5,76,2,1,3,322,546.2,2731
280935,Regular Shoppers,Male,0,4,1,88,3,1,3,343,200,200
280936,Regular Shoppers,Male,0,2,4,125,2,1,3,322,261.25,1045
280938,Regular Shoppers,Male,0,2,5,4,2,1,1,122,388.46964,1942.3482
280960,Regular Shoppers,Male,0,3,2,253,2,1,4,432,419.9985,839.997
282432,Regular Shoppers,Male,0,4,1,7,4,1,1,144,43,43
282440,Regular Shoppers,Male,0,3,2,188,2,1,4,432,999.0774,1998.1548
282452,Regular Shoppers,Male,0,3,2,61,3,1,2,233,92.9618,185.9236
282500,Regular Shoppers,Male,0,4,1,130,4,1,3,344,46.5024,46.5024
282524,Regular Shoppers,Male,0,4,1,197,3,1,4,443,122.513,122.513
283022,Regular Shoppers,Male,0,2,6,48,3,1,2,223,24.079116667,144.4747
283024,Regular Shoppers,Male,0,2,5,90,2,1,3,322,156.80662,784.0331
283026,Regular Shoppers,Male,0,2,4,89,2,1,3,322,167.8975,671.59
283028,Regular Shoppers,Male,0,2,8,130,2,1,3,322,325.21025,2601.682
289023,Regular Shoppers,Male,0,2,5,7,2,1,1,122,348.9,1744.5
289030,Regular Shoppers,Male,0,2,6,85,2,1,3,322,328.533333333,1971.2
289031,Regular Shoppers,Male,0,2,9,180,2,1,4,422,138.122222222,1243.1
289033,Regular Shoppers,Male,0,3,2,41,4,1,2,234,14.4,28.8
289035,Regular Shoppers,Male,0,2,5,151,2,1,4,422,382.46628,1912.3314
300017,Regular Shoppers,Male,0,2,6,0,3,1,1,123,19.266666667,115.6
300018,Regular Shoppers,Male,0,2,8,20,3,1,1,123,36.4125,291.3
300276,Regular Shoppers,Male,0,3,3,47,4,1,2,234,27.933333333,83.8
300298,Regular Shoppers,Male,0,2,5,61,3,1,2,223,54,270
300328,Regular Shoppers,Male,0,3,2,123,4,1,3,334,11,22
300347,Regular Shoppers,Male,0,4,1,252,2,1,4,442,788.4,788.4
300524,Regular Shoppers,Male,0,3,3,94,3,1,3,333,70.933333333,212.8
300534,Regular Shoppers,Male,0,4,1,289,3,1,4,443,117,117
300646,Regular Shoppers,Male,0,4,1,29,4,1,2,244,5.6,5.6
300670,Regular Shoppers,Male,0,2,6,92,2,1,3,322,121.75,730.5
300685,Regular Shoppers,Male,0,2,4,102,2,1,3,322,217.95,871.8
300705,Regular Shoppers,Male,0,4,1,260,2,1,4,442,852,852
300715,Regular Shoppers,Male,0,4,1,34,4,1,2,244,90,90
300905,Regular Shoppers,Male,0,4,1,64,3,1,3,343,168,168
301046,Regular Shoppers,Male,0,3,2,236,4,1,4,434,14.4,28.8
301104,Regular Shoppers,Male,0,3,2,171,3,1,4,433,135,270
301116,Regular Shoppers,Male,0,4,1,134,3,1,3,343,340.8,340.8
301232,Regular Shoppers,Male,0,2,5,75,2,1,3,322,110.4,552
301284,Regular Shoppers,Male,0,4,1,279,3,1,4,443,244,244
301322,Regular Shoppers,Male,0,4,1,285,3,1,4,443,109.8,109.8
301330,Regular Shoppers,Male,0,4,1,102,4,1,3,344,64,64
301356,Regular Shoppers,Male,0,4,1,253,2,1,4,442,2093,2093
301421,Regular Shoppers,Male,0,4,1,264,3,1,4,443,340,340
301486,Regular Shoppers,Male,0,3,3,50,2,1,2,232,230.333333333,691
301608,Regular Shoppers,Male,0,2,6,47,2,1,2,222,258.0395,1548.237
301632,Regular Shoppers,Male,0,4,1,1,3,1,1,143,243.2,243.2
301821,Regular Shoppers,Male,0,4,1,62,3,1,3,343,330,330
301886,Regular Shoppers,Male,0,2,6,123,2,1,3,322,232.666666667,1396
301888,Regular Shoppers,Male,0,4,1,134,4,1,3,344,45,45
301900,Regular Shoppers,Male,0,2,8,34,2,1,2,222,100.075,800.6
302021,Regular Shoppers,Male,0,4,1,62,4,1,3,344,6,6
302037,Regular Shoppers,Male,0,3,2,49,3,1,2,233,141,282
302071,Regular Shoppers,Male,0,3,3,120,3,1,3,333,112,336
302137,Regular Shoppers,Male,0,4,1,53,4,1,2,244,60,60
302216,Regular Shoppers,Male,0,2,4,85,2,1,3,322,203.85,815.4
302219,Regular Shoppers,Male,0,2,10,74,2,1,3,322,119.6106,1196.106
302220,Regular Shoppers,Male,0,2,6,48,2,1,2,222,322.500666667,1935.004
302222,Regular Shoppers,Male,0,3,2,123,2,1,3,332,1190.7,2381.4
302240,Regular Shoppers,Male,0,4,1,171,3,1,4,443,120,120
302244,Regular Shoppers,Male,0,4,1,245,3,1,4,443,300,300
302288,Regular Shoppers,Male,0,4,1,4,3,1,1,143,206,206
302468,Regular Shoppers,Male,0,2,6,3,3,1,1,123,76.233333333,457.4
302476,Regular Shoppers,Male,0,3,2,141,3,1,4,433,69.8,139.6
302535,Regular Shoppers,Male,0,4,1,61,4,1,2,244,3,3
302547,Regular Shoppers,Male,0,2,8,21,2,1,2,222,74.075,592.6
302703,Regular Shoppers,Male,0,3,2,81,3,1,3,333,163.15,326.3
302840,Regular Shoppers,Male,0,4,1,111,4,1,3,344,11.6,11.6
302903,Regular Shoppers,Male,0,4,1,123,4,1,3,344,65,65
303029,Regular Shoppers,Male,0,3,3,47,4,1,2,234,20.733333333,62.2
303470,Regular Shoppers,Male,0,3,2,22,3,1,2,233,63.5,127
303500,Regular Shoppers,Male,0,3,3,94,3,1,3,333,62.833333333,188.5
303573,Regular Shoppers,Male,0,3,3,41,4,1,2,234,10.8,32.4
303574,Regular Shoppers,Male,0,2,8,14,2,1,1,122,131.6625,1053.3
303602,Regular Shoppers,Male,0,3,2,179,3,1,4,433,55.2,110.4
303626,Regular Shoppers,Male,0,4,1,94,3,1,3,343,414,414
303854,Regular Shoppers,Male,0,2,6,4,2,1,1,122,192,1152
303875,Regular Shoppers,Male,0,2,5,20,3,1,1,123,64.5,322.5
303899,Regular Shoppers,Male,0,4,1,12,4,1,1,144,21.6,21.6
303947,Regular Shoppers,Male,0,4,1,15,4,1,1,144,93,93
303979,Regular Shoppers,Male,0,3,3,71,4,1,3,334,32.4,97.2
304057,Regular Shoppers,Male,0,3,3,153,4,1,4,434,31.366666667,94.1
305214,Regular Shoppers,Male,0,4,1,246,3,1,4,443,190,190
305511,Regular Shoppers,Male,0,4,1,120,4,1,3,344,11.2,11.2
305557,Regular Shoppers,Male,0,3,2,55,3,1,2,233,90,180
305616,Regular Shoppers,Male,0,2,9,45,2,1,2,222,148.655555556,1337.9
306145,Regular Shoppers,Male,0,3,2,31,2,1,2,232,313.8,627.6
306428,Regular Shoppers,Male,0,4,1,62,3,1,3,343,172.8,172.8
306429,Regular Shoppers,Male,0,4,1,120,4,1,3,344,62,62
306538,Regular Shoppers,Male,0,3,2,193,3,1,4,433,171.2,342.4
306918,Regular Shoppers,Male,0,4,1,188,3,1,4,443,224,224
306919,Regular Shoppers,Male,0,2,9,49,3,1,2,223,21.566666667,194.1
306951,Regular Shoppers,Male,0,3,2,141,3,1,4,433,154.35,308.7
307002,Regular Shoppers,Male,0,4,1,92,4,1,3,344,31.8,31.8
307008,Regular Shoppers,Male,0,2,4,41,2,1,2,222,235.5,942
307015,Regular Shoppers,Male,0,3,2,123,4,1,3,334,36,72
307023,Regular Shoppers,Male,0,3,3,116,3,1,3,333,126.666666667,380
307103,Regular Shoppers,Male,0,3,2,220,4,1,4,434,10.5,21
307137,Regular Shoppers,Male,0,4,1,31,4,1,2,244,60,60
307191,Regular Shoppers,Male,0,2,5,8,3,1,1,123,48.4,242
307242,Regular Shoppers,Male,0,4,1,153,2,1,4,442,2100,2100
307360,Regular Shoppers,Male,0,4,1,47,3,1,2,243,140,140
307361,Regular Shoppers,Male,0,3,2,166,4,1,4,434,13,26
307389,Regular Shoppers,Male,0,4,1,36,4,1,2,244,22.3,22.3
307471,Regular Shoppers,Male,0,2,4,62,3,1,3,323,57.05,228.2
307519,Regular Shoppers,Male,0,3,3,259,3,1,4,433,100.933333333,302.8
307919,Regular Shoppers,Male,0,3,2,231,4,1,4,434,39,78
307937,Regular Shoppers,Male,0,3,2,31,3,1,2,233,175,350
308122,Regular Shoppers,Male,0,3,3,104,4,1,3,334,15.233333333,45.7
308691,Regular Shoppers,Male,0,3,3,95,3,1,3,333,59.6,178.8
308762,Regular Shoppers,Male,0,3,3,11,4,1,1,134,32,96
308880,Regular Shoppers,Male,0,3,2,231,3,1,4,433,126,252
308905,Regular Shoppers,Male,0,3,3,190,2,1,4,432,287.452,862.356
309033,Regular Shoppers,Male,0,2,9,69,2,1,3,322,221.333333333,1992
309214,Regular Shoppers,Male,0,4,1,92,4,1,3,344,40,40
309342,Regular Shoppers,Male,0,4,1,35,4,1,2,244,34,34
309392,Regular Shoppers,Male,0,4,1,21,4,1,2,244,5,5
309660,Regular Shoppers,Male,0,2,5,47,3,1,2,223,66.5,332.5
309762,Regular Shoppers,Male,0,3,3,125,4,1,3,334,30.133333333,90.4
310281,Regular Shoppers,Male,0,2,6,62,2,1,3,322,275.2,1651.2
310590,Regular Shoppers,Male,0,2,4,92,2,1,3,322,258.375,1033.5
310719,Regular Shoppers,Male,0,4,1,231,2,1,4,442,925,925
310720,Regular Shoppers,Male,0,3,2,14,3,1,1,133,235,470
310783,Regular Shoppers,Male,0,3,2,168,4,1,4,434,45,90
311082,Regular Shoppers,Male,0,4,1,218,2,1,4,442,1268.52,1268.52
311278,Regular Shoppers,Male,0,3,2,145,3,1,4,433,105.55,211.1
311377,Regular Shoppers,Male,0,4,1,140,3,1,3,343,220.4,220.4
311524,Regular Shoppers,Male,0,2,7,46,3,1,2,223,23.8,166.6
311572,Regular Shoppers,Male,0,2,10,11,2,1,1,122,57.94,579.4
311699,Regular Shoppers,Male,0,4,1,72,4,1,3,344,51,51
311704,Regular Shoppers,Male,0,3,3,32,4,1,2,234,10.333333333,31
311705,Regular Shoppers,Male,0,4,1,39,4,1,2,244,26.7,26.7
311745,Regular Shoppers,Male,0,3,3,132,2,1,3,332,822.333333333,2467
311791,Regular Shoppers,Male,0,3,3,67,2,1,3,332,345.4,1036.2
311861,Regular Shoppers,Male,0,2,8,4,2,1,1,122,94.3625,754.9
311954,Regular Shoppers,Male,0,4,1,273,2,1,4,442,702.4,702.4
311989,Regular Shoppers,Male,0,4,1,138,4,1,3,344,6,6
312114,Regular Shoppers,Male,0,2,4,6,2,1,1,122,307.6,1230.4
312175,Regular Shoppers,Male,0,2,5,61,3,1,2,223,24,120
312216,Regular Shoppers,Male,0,4,1,166,3,1,4,443,148,148
312270,Regular Shoppers,Male,0,2,4,119,2,1,3,322,315.95,1263.8
312348,Regular Shoppers,Male,0,4,1,84,4,1,3,344,108,108
312438,Regular Shoppers,Male,0,3,2,21,4,1,2,234,27.95,55.9
312468,Regular Shoppers,Male,0,2,6,4,3,1,1,123,66.616666667,399.7
312551,Regular Shoppers,Male,0,2,4,92,2,1,3,322,157.275,629.1
312792,Regular Shoppers,Male,0,3,3,4,2,1,1,132,199.5,598.5
313095,Regular Shoppers,Male,0,3,2,14,3,1,1,133,109.05,218.1
313188,Regular Shoppers,Male,0,4,1,85,3,1,3,343,236,236
313395,Regular Shoppers,Male,0,4,1,85,4,1,3,344,22.6,22.6
313647,Regular Shoppers,Male,0,3,2,68,2,1,3,332,650,1300
313806,Regular Shoppers,Male,0,3,2,166,2,1,4,432,573.2,1146.4
313901,Regular Shoppers,Male,0,4,1,21,2,1,2,242,868,868
314014,Regular Shoppers,Male,0,4,1,55,4,1,2,244,44.4,44.4
314436,Regular Shoppers,Male,0,3,2,214,3,1,4,433,168,336
314461,Regular Shoppers,Male,0,4,1,81,4,1,3,344,80,80
314512,Regular Shoppers,Male,0,4,1,232,3,1,4,443,414,414
314627,Regular Shoppers,Male,0,4,1,131,4,1,3,344,17,17
314753,Regular Shoppers,Male,0,4,1,260,3,1,4,443,139.5,139.5
314786,Regular Shoppers,Male,0,2,5,18,3,1,1,123,40.5,202.5
315069,Regular Shoppers,Male,0,2,4,31,3,1,2,223,43.525,174.1
315114,Regular Shoppers,Male,0,3,2,141,4,1,4,434,7.8,15.6
315537,Regular Shoppers,Male,0,3,2,10,4,1,1,134,44.1,88.2
316711,Regular Shoppers,Male,0,4,1,199,2,1,4,442,600,600
317028,Regular Shoppers,Male,0,4,1,215,2,1,4,442,668.4,668.4
317134,Regular Shoppers,Male,0,4,1,40,4,1,2,244,6,6
317231,Regular Shoppers,Male,0,4,1,40,4,1,2,244,99,99
317342,Regular Shoppers,Male,0,4,1,84,3,1,3,343,338,338
317534,Regular Shoppers,Male,0,3,3,47,4,1,2,234,17,51
317650,Regular Shoppers,Male,0,3,2,43,4,1,2,234,31.5,63
317871,Regular Shoppers,Male,0,4,1,8,4,1,1,144,32.7,32.7
318273,Regular Shoppers,Male,0,4,1,108,3,1,3,343,112,112
318468,Regular Shoppers,Male,0,3,2,3,4,1,1,134,7.5,15
318712,Regular Shoppers,Male,0,2,9,126,2,1,3,322,157.377777778,1416.4
318765,Regular Shoppers,Male,0,4,1,69,4,1,3,344,52,52
319317,Regular Shoppers,Male,0,3,2,199,3,1,4,433,67.3,134.6
319498,Regular Shoppers,Male,0,2,4,82,3,1,3,323,63,252
319728,Regular Shoppers,Male,0,2,4,12,3,1,1,123,78.1,312.4
319731,Regular Shoppers,Male,0,3,2,236,3,1,4,433,137,274
319747,Regular Shoppers,Male,0,2,10,47,3,1,2,223,30.19,301.9
319781,Regular Shoppers,Male,0,2,5,49,4,1,2,224,12.36,61.8
319953,Regular Shoppers,Male,0,2,10,42,2,1,2,222,93.76,937.6
320001,Regular Shoppers,Male,0,4,1,84,2,1,3,342,698,698
320023,Regular Shoppers,Male,0,3,2,266,2,1,4,432,630.9,1261.8
