Customer Id,Customer Rating,Gender,0,F Quartile,Frequency of Visit,Last Day(s) of Visit,M Quartile,Number of Records,R Quartile,RFM Class,Spending Per Visit (RM),Total Spending (RM)
320341,Regular Shoppers,Male,0,3,2,96,2,1,3,332,372.6,745.2
320405,Regular Shoppers,Male,0,4,1,166,2,1,4,442,2471.4,2471.4
320438,Regular Shoppers,Male,0,4,1,53,4,1,2,244,56,56
320546,Regular Shoppers,Male,0,2,5,99,4,1,3,324,19.72,98.6
320642,Regular Shoppers,Male,0,3,3,138,3,1,3,333,48.8,146.4
320701,Regular Shoppers,Male,0,3,2,62,4,1,3,334,19.75,39.5
320795,Regular Shoppers,Male,0,3,2,109,3,1,3,333,242.2,484.4
320854,Regular Shoppers,Male,0,4,1,168,3,1,4,443,166,166
320939,Regular Shoppers,Male,0,3,2,35,2,1,2,232,543.75,1087.5
320940,Regular Shoppers,Male,0,2,4,188,3,1,4,423,31.65,126.6
320989,Regular Shoppers,Male,0,3,2,77,3,1,3,333,170.35,340.7
321038,Regular Shoppers,Male,0,3,2,31,3,1,2,233,95.15,190.3
321050,Regular Shoppers,Male,0,4,1,48,3,1,2,243,466.6,466.6
321062,Regular Shoppers,Male,0,3,2,259,2,1,4,432,597,1194
321113,Regular Shoppers,Male,0,3,2,4,2,1,1,132,417.55,835.1
321151,Regular Shoppers,Male,0,4,1,151,2,1,4,442,647,647
321241,Regular Shoppers,Male,0,3,2,31,3,1,2,233,69.8,139.6
321739,Regular Shoppers,Male,0,2,5,31,3,1,2,223,63.08,315.4
321909,Regular Shoppers,Male,0,4,1,138,3,1,3,343,200,200
321935,Regular Shoppers,Male,0,4,1,90,4,1,3,344,61.2,61.2
321936,Regular Shoppers,Male,0,2,5,0,3,1,1,123,36.72,183.6
321945,Regular Shoppers,Male,0,3,2,179,4,1,4,434,34,68
321966,Regular Shoppers,Male,0,4,1,123,3,1,3,343,240,240
322393,Regular Shoppers,Male,0,3,3,193,3,1,4,433,67.866666667,203.6
322480,Regular Shoppers,Male,0,4,1,171,2,1,4,442,590,590
322512,Regular Shoppers,Male,0,3,3,179,2,1,4,432,295.333333333,886
322868,Regular Shoppers,Male,0,4,1,69,3,1,3,343,176,176
322909,Regular Shoppers,Male,0,4,1,109,3,1,3,343,126,126
322989,Regular Shoppers,Male,0,3,3,179,3,1,4,433,53.666666667,161
322990,Regular Shoppers,Male,0,3,3,84,4,1,3,334,35.266666667,105.8
323439,Regular Shoppers,Male,0,2,4,105,3,1,3,323,114.5,458
323508,Regular Shoppers,Male,0,2,4,153,4,1,4,424,10.85,43.4
323510,Regular Shoppers,Male,0,4,1,62,4,1,3,344,29.5,29.5
323511,Regular Shoppers,Male,0,3,2,35,4,1,2,234,25.6,51.2
323526,Regular Shoppers,Male,0,4,1,238,3,1,4,443,315.2,315.2
323536,Regular Shoppers,Male,0,4,1,232,2,1,4,442,1530,1530
323844,Regular Shoppers,Male,0,4,1,21,2,1,2,242,620,620
323956,Regular Shoppers,Male,0,3,3,17,4,1,1,134,7.933333333,23.8
324020,Regular Shoppers,Male,0,4,1,106,4,1,3,344,10,10
324085,Regular Shoppers,Male,0,3,3,195,2,1,4,432,442.666666667,1328
324167,Regular Shoppers,Male,0,2,4,271,4,1,4,424,26.225,104.9
324249,Regular Shoppers,Male,0,2,10,166,2,1,4,422,151.83,1518.3
324316,Regular Shoppers,Male,0,3,2,294,4,1,4,434,44.5,89
324421,Regular Shoppers,Male,0,2,4,10,3,1,1,123,70.75,283
324491,Regular Shoppers,Male,0,2,7,0,3,1,1,123,56.042857143,392.3
324531,Regular Shoppers,Male,0,3,3,145,4,1,4,434,13.8,41.4
324903,Regular Shoppers,Male,0,4,1,111,4,1,3,344,6,6
325176,Regular Shoppers,Male,0,3,2,179,3,1,4,433,166,332
325197,Regular Shoppers,Male,0,2,6,67,3,1,3,323,63.25,379.5
325239,Regular Shoppers,Male,0,2,9,175,2,1,4,422,112.677777778,1014.1
325253,Regular Shoppers,Male,0,2,10,14,3,1,1,123,32.6,326
325264,Regular Shoppers,Male,0,4,1,39,4,1,2,244,16,16
325568,Regular Shoppers,Male,0,2,6,17,3,1,1,123,22.666666667,136
325786,Regular Shoppers,Male,0,2,4,77,3,1,3,323,66,264
325858,Regular Shoppers,Male,0,3,3,194,3,1,4,433,62.8,188.4
326041,Regular Shoppers,Male,0,3,3,50,3,1,2,233,74.066666667,222.2
326180,Regular Shoppers,Male,0,2,5,21,2,1,2,222,303.5,1517.5
326751,Regular Shoppers,Male,0,3,3,123,2,1,3,332,240.5,721.5
326772,Regular Shoppers,Male,0,3,3,26,3,1,2,233,74.466666667,223.4
326838,Regular Shoppers,Male,0,2,5,123,2,1,3,322,124.4,622
326905,Regular Shoppers,Male,0,3,2,154,2,1,4,432,460.8,921.6
326990,Regular Shoppers,Male,0,4,1,215,3,1,4,443,220,220
327003,Regular Shoppers,Male,0,3,2,145,3,1,4,433,137.5,275
327069,Regular Shoppers,Male,0,3,2,72,3,1,3,333,69,138
327132,Regular Shoppers,Male,0,3,3,168,3,1,4,433,81.8,245.4
327139,Regular Shoppers,Male,0,4,1,82,4,1,3,344,70,70
327275,Regular Shoppers,Male,0,2,4,258,3,1,4,423,85.1,340.4
327280,Regular Shoppers,Male,0,2,4,14,2,1,1,122,247.25,989
327314,Regular Shoppers,Male,0,2,4,77,3,1,3,323,34.25,137
327337,Regular Shoppers,Male,0,3,3,0,3,1,1,133,43.2,129.6
327764,Regular Shoppers,Male,0,2,5,14,2,1,1,122,112.64,563.2
327778,Regular Shoppers,Male,0,4,1,264,3,1,4,443,460.8,460.8
327779,Regular Shoppers,Male,0,3,2,134,4,1,3,334,38,76
327899,Regular Shoppers,Male,0,4,1,3,4,1,1,144,21,21
328087,Regular Shoppers,Male,0,3,2,123,3,1,3,333,86.65,173.3
328095,Regular Shoppers,Male,0,4,1,34,4,1,2,244,21,21
328112,Regular Shoppers,Male,0,2,4,84,4,1,3,324,22.1,88.4
328125,Regular Shoppers,Male,0,3,2,67,4,1,3,334,35.35,70.7
328237,Regular Shoppers,Male,0,3,2,92,3,1,3,333,111.75,223.5
328239,Regular Shoppers,Male,0,4,1,186,3,1,4,443,188,188
328267,Regular Shoppers,Male,0,2,6,21,2,1,2,222,390.666666667,2344
328441,Regular Shoppers,Male,0,4,1,161,2,1,4,442,920,920
328555,Regular Shoppers,Male,0,4,1,7,2,1,1,142,1400,1400
328584,Regular Shoppers,Male,0,3,2,125,3,1,3,333,94.1,188.2
328656,Regular Shoppers,Male,0,3,2,165,2,1,4,432,332.5,665
328684,Regular Shoppers,Male,0,4,1,71,3,1,3,343,120,120
328862,Regular Shoppers,Male,0,3,2,230,2,1,4,432,647.5,1295
328871,Regular Shoppers,Male,0,4,1,138,4,1,3,344,4,4
329280,Regular Shoppers,Male,0,3,3,95,3,1,3,333,97.8,293.4
329357,Regular Shoppers,Male,0,2,10,62,2,1,3,322,56.08,560.8
329561,Regular Shoppers,Male,0,3,2,125,4,1,3,334,31.5,63
329788,Regular Shoppers,Male,0,3,2,231,4,1,4,434,36,72
329916,Regular Shoppers,Male,0,2,4,141,2,1,4,422,245.6,982.4
329964,Regular Shoppers,Male,0,4,1,63,2,1,3,342,707.36,707.36
329989,Regular Shoppers,Male,0,4,1,111,4,1,3,344,64,64
330232,Regular Shoppers,Male,0,3,3,31,3,1,2,233,122.866666667,368.6
330371,Regular Shoppers,Male,0,4,1,77,3,1,3,343,205,205
330415,Regular Shoppers,Male,0,4,1,42,4,1,2,244,23.4,23.4
330448,Regular Shoppers,Male,0,4,1,109,4,1,3,344,13,13
330562,Regular Shoppers,Male,0,4,1,102,4,1,3,344,100,100
330572,Regular Shoppers,Male,0,3,2,63,3,1,3,333,76,152
330726,Regular Shoppers,Male,0,4,1,61,4,1,2,244,49,49
330758,Regular Shoppers,Male,0,3,2,14,3,1,1,133,191.8,383.6
330815,Regular Shoppers,Male,0,4,1,123,2,1,3,342,592,592
330826,Regular Shoppers,Male,0,4,1,46,3,1,2,243,151.8,151.8
330999,Regular Shoppers,Male,0,2,8,8,3,1,1,123,45,360
331004,Regular Shoppers,Male,0,4,1,10,4,1,1,144,36,36
331035,Regular Shoppers,Male,0,2,5,120,2,1,3,322,368.96,1844.8
331167,Regular Shoppers,Male,0,3,2,49,2,1,2,232,955,1910
331213,Regular Shoppers,Male,0,2,4,123,3,1,3,323,102.5,410
331483,Regular Shoppers,Male,0,4,1,21,4,1,2,244,42,42
331637,Regular Shoppers,Male,0,4,1,125,4,1,3,344,11.8,11.8
332323,Regular Shoppers,Male,0,2,9,131,3,1,3,323,12.888888889,116
332516,Regular Shoppers,Male,0,2,7,61,3,1,2,223,77.5,542.5
332719,Regular Shoppers,Male,0,2,6,25,3,1,2,223,60.166666667,361
332776,Regular Shoppers,Male,0,3,3,110,3,1,3,333,74.133333333,222.4
332793,Regular Shoppers,Male,0,3,2,123,4,1,3,334,32,64
332914,Regular Shoppers,Male,0,3,2,106,2,1,3,332,555.6,1111.2
333078,Regular Shoppers,Male,0,3,2,284,3,1,4,433,90,180
333313,Regular Shoppers,Male,0,3,2,204,2,1,4,432,572.1,1144.2
333322,Regular Shoppers,Male,0,3,2,104,3,1,3,333,122.6,245.2
333397,Regular Shoppers,Male,0,2,4,256,3,1,4,423,132.55,530.2
334094,Regular Shoppers,Male,0,3,2,4,3,1,1,133,119.5,239
334275,Regular Shoppers,Male,0,3,2,22,4,1,2,234,12,24
334658,Regular Shoppers,Male,0,2,4,116,2,1,3,322,447.75,1791
334770,Regular Shoppers,Male,0,3,2,47,2,1,2,232,610,1220
334786,Regular Shoppers,Male,0,3,3,31,2,1,2,232,224.533333333,673.6
334849,Regular Shoppers,Male,0,2,8,3,3,1,1,123,43.25,346
335056,Regular Shoppers,Male,0,3,2,0,3,1,1,133,72.5,145
335057,Regular Shoppers,Male,0,2,6,8,3,1,1,123,42.2,253.2
335274,Regular Shoppers,Male,0,3,2,11,3,1,1,133,130.05,260.1
335656,Regular Shoppers,Male,0,4,1,22,3,1,2,243,265,265
335663,Regular Shoppers,Male,0,2,5,56,2,1,2,222,376,1880
335674,Regular Shoppers,Male,0,3,2,281,3,1,4,433,59.95,119.9
335732,Regular Shoppers,Male,0,4,1,74,4,1,3,344,10.8,10.8
335822,Regular Shoppers,Male,0,3,2,109,3,1,3,333,64,128
335965,Regular Shoppers,Male,0,3,3,132,3,1,3,333,180,540
335970,Regular Shoppers,Male,0,2,4,31,3,1,2,223,94.25,377
336015,Regular Shoppers,Male,0,4,1,263,3,1,4,443,122.8,122.8
336191,Regular Shoppers,Male,0,4,1,92,4,1,3,344,32.7,32.7
336369,Regular Shoppers,Male,0,3,2,81,3,1,3,333,240.4,480.8
336927,Regular Shoppers,Male,0,4,1,67,4,1,3,344,53.2,53.2
336983,Regular Shoppers,Male,0,3,3,3,3,1,1,133,49.066666667,147.2
337393,Regular Shoppers,Male,0,3,3,134,4,1,3,334,22.4,67.2
337475,Regular Shoppers,Male,0,4,1,110,3,1,3,343,110,110
337570,Regular Shoppers,Male,0,2,6,14,2,1,1,122,91.183333333,547.1
337573,Regular Shoppers,Male,0,3,3,213,3,1,4,433,160.6,481.8
337594,Regular Shoppers,Male,0,2,4,111,2,1,3,322,187.9,751.6
337705,Regular Shoppers,Male,0,4,1,71,3,1,3,343,186,186
337728,Regular Shoppers,Male,0,4,1,92,2,1,3,342,1025.4,1025.4
337777,Regular Shoppers,Male,0,4,1,110,3,1,3,343,313,313
338064,Regular Shoppers,Male,0,3,3,171,3,1,4,433,58.333333333,175
338065,Regular Shoppers,Male,0,3,2,153,3,1,4,433,126,252
338150,Regular Shoppers,Male,0,2,5,3,3,1,1,123,66,330
338344,Regular Shoppers,Male,0,3,3,0,2,1,1,132,186.266666667,558.8
338572,Regular Shoppers,Male,0,4,1,194,2,1,4,442,848,848
338831,Regular Shoppers,Male,0,3,2,92,3,1,3,333,251.3,502.6
338865,Regular Shoppers,Male,0,4,1,238,2,1,4,442,648,648
339036,Regular Shoppers,Male,0,2,4,8,4,1,1,124,24.55,98.2
339154,Regular Shoppers,Male,0,3,3,47,4,1,2,234,28.666666667,86
339313,Regular Shoppers,Male,0,4,1,31,3,1,2,243,117.5,117.5
339953,Regular Shoppers,Male,0,3,3,62,2,1,3,332,195.6,586.8
339998,Regular Shoppers,Male,0,3,2,82,2,1,3,332,411.6,823.2
340008,Regular Shoppers,Male,0,3,3,41,3,1,2,233,132.333333333,397
340094,Regular Shoppers,Male,0,3,2,11,4,1,1,134,18.6,37.2
343425,Regular Shoppers,Male,0,4,1,31,3,1,2,243,215.5,215.5
343679,Regular Shoppers,Male,0,4,1,62,4,1,3,344,8.8,8.8
602008,Regular Shoppers,Male,0,2,9,103,2,1,3,322,68.596155556,617.3654
602072,Regular Shoppers,Male,0,2,4,39,2,1,2,222,146.9019,587.6076
666245,Regular Shoppers,Male,0,2,5,148,3,1,4,423,33.64,168.2
666248,Regular Shoppers,Male,0,3,2,18,2,1,1,132,459.2,918.4
666535,Regular Shoppers,Male,0,2,6,20,2,1,1,122,105.757716667,634.5463
666544,Regular Shoppers,Male,0,2,4,167,2,1,4,422,648.8011,2595.2044
666545,Regular Shoppers,Male,0,3,2,29,2,1,2,232,408.0834,816.1668
666550,Regular Shoppers,Male,0,3,2,140,2,1,3,332,1270.1785,2540.357
666567,Regular Shoppers,Male,0,2,8,21,2,1,2,222,85.497,683.976
666570,Regular Shoppers,Male,0,4,1,224,3,1,4,443,331.6,331.6
869004,Regular Shoppers,Male,0,2,6,48,2,1,2,222,273.416666667,1640.5
869006,Regular Shoppers,Male,0,3,3,209,4,1,4,434,22.0435,66.1305
869007,Regular Shoppers,Male,0,2,5,22,2,1,2,222,145.3,726.5
869015,Regular Shoppers,Male,0,2,4,208,2,1,4,422,657.9566,2631.8264
869016,Regular Shoppers,Male,0,2,5,103,2,1,3,322,305.48,1527.4
869019,Regular Shoppers,Male,0,2,4,70,2,1,3,322,215.55,862.2
869025,Regular Shoppers,Male,0,3,3,260,2,1,4,432,542.666666667,1628
869027,Regular Shoppers,Male,0,3,3,63,2,1,3,332,206.333333333,619
869028,Regular Shoppers,Male,0,3,2,7,2,1,1,132,509.2,1018.4
869055,Regular Shoppers,Male,0,3,3,144,3,1,4,433,36.133333333,108.4
869112,Regular Shoppers,Male,0,3,3,39,2,1,2,232,291.919233333,875.7577
869113,Regular Shoppers,Male,0,4,1,119,4,1,3,344,10.8944,10.8944
869131,Regular Shoppers,Male,0,3,2,242,2,1,4,432,1308.45075,2616.9015
869132,Regular Shoppers,Male,0,3,2,35,2,1,2,232,907.087,1814.174
869141,Regular Shoppers,Male,0,3,2,166,2,1,4,432,642.3,1284.6
869142,Regular Shoppers,Male,0,4,1,211,3,1,4,443,288.7056,288.7056
869344,Regular Shoppers,Male,0,2,6,123,2,1,3,322,202.086433333,1212.5186
869350,Regular Shoppers,Male,0,2,6,182,2,1,4,422,256.160833333,1536.965
869351,Regular Shoppers,Male,0,3,2,40,3,1,2,233,127.337,254.674
869352,Regular Shoppers,Male,0,3,3,298,3,1,4,433,154.0072,462.0216
869365,Regular Shoppers,Male,0,4,1,46,3,1,2,243,162,162
869378,Regular Shoppers,Male,0,2,5,29,2,1,2,222,183.01248,915.0624
869380,Regular Shoppers,Male,0,4,1,109,4,1,3,344,37,37
869382,Regular Shoppers,Male,0,3,3,125,4,1,3,334,22.973333333,68.92
869389,Regular Shoppers,Male,0,3,3,46,2,1,2,232,381.223333333,1143.67
869391,Regular Shoppers,Male,0,3,3,91,3,1,3,333,163.2,489.6
869404,Regular Shoppers,Male,0,4,1,113,4,1,3,344,60,60
869420,Regular Shoppers,Male,0,2,5,119,3,1,3,323,29.86,149.3
869435,Regular Shoppers,Male,0,2,9,165,2,1,4,422,258.4,2325.6
869437,Regular Shoppers,Male,0,2,5,208,2,1,4,422,253.1,1265.5
869438,Regular Shoppers,Male,0,3,2,4,3,1,1,133,108,216
869441,Regular Shoppers,Male,0,2,4,21,2,1,2,222,387.8875,1551.55
869442,Regular Shoppers,Male,0,3,2,50,2,1,2,232,637.4268,1274.8536
869443,Regular Shoppers,Male,0,3,2,43,2,1,2,232,1347.5,2695
250607,High Value Shoppers,Male,0,2,4,27,1,1,2,221,721.14165,2884.5666
251954,High Value Shoppers,Male,0,2,4,209,1,1,4,421,810.3049,3241.2196
253161,High Value Shoppers,Male,0,2,6,207,1,1,4,421,740.006666667,4440.04
255501,High Value Shoppers,Male,0,2,5,41,1,1,2,221,3889.686,19448.43
255516,High Value Shoppers,Male,0,4,1,54,1,1,2,241,3600,3600
255586,High Value Shoppers,Male,0,2,10,76,1,1,3,321,705.22382,7052.2382
255588,High Value Shoppers,Male,0,2,6,71,1,1,3,321,1016.26385,6097.5831
255590,High Value Shoppers,Male,0,2,8,75,1,1,3,321,1367.37005,10938.9604
255592,High Value Shoppers,Male,0,3,3,207,1,1,4,431,1579.4564,4738.3692
255594,High Value Shoppers,Male,0,2,7,19,1,1,1,121,850.379442857,5952.6561
255688,High Value Shoppers,Male,0,2,10,15,1,1,1,121,697.04075,6970.4075
255690,High Value Shoppers,Male,0,2,4,25,1,1,2,221,2263.904425,9055.6177
262009,High Value Shoppers,Male,0,3,3,15,1,1,1,131,1028.666666667,3086
262237,High Value Shoppers,Male,0,2,4,43,1,1,2,221,1260.5,5042
666533,High Value Shoppers,Male,0,3,2,112,1,1,3,331,4105.4325,8210.865
666534,High Value Shoppers,Male,0,2,6,29,1,1,2,221,555.756433333,3334.5386
666549,High Value Shoppers,Male,0,2,7,5,1,1,1,121,493.465828571,3454.2608
666558,High Value Shoppers,Male,0,2,5,68,1,1,3,321,696.11006,3480.5503
666571,High Value Shoppers,Male,0,2,5,11,1,1,1,121,908.27712,4541.3856
869045,High Value Shoppers,Male,0,3,3,182,1,1,4,431,1813.666666667,5441
869091,High Value Shoppers,Male,0,4,1,84,1,1,3,341,2780,2780
869359,High Value Shoppers,Male,0,2,7,89,1,1,3,321,932.235714286,6525.65
869361,High Value Shoppers,Male,0,2,8,14,1,1,1,121,536.33125,4290.65
869440,High Value Shoppers,Male,0,2,9,78,1,1,3,321,760.885444444,6847.969
250458,Lost Customer,Male,0,1,12,244,1,1,4,411,380.968658333,4571.6239
255563,Lost Customer,Male,0,1,15,165,1,1,4,411,1396.82912,20952.4368
262098,Lost Customer,Male,0,1,16,182,1,1,4,411,4006.2343,64099.7488
869047,Lost Customer,Male,0,1,27,147,1,1,4,411,373.884159259,10094.8723
200017,Window Shoppers,Male,0,4,1,169,4,1,4,444,17,17
200052,Window Shoppers,Male,0,4,1,187,4,1,4,444,50,50
200078,Window Shoppers,Male,0,4,1,285,4,1,4,444,16,16
200268,Window Shoppers,Male,0,4,1,231,4,1,4,444,4.2,4.2
200353,Window Shoppers,Male,0,4,1,272,4,1,4,444,32,32
200956,Window Shoppers,Male,0,4,1,258,4,1,4,444,20,20
201161,Window Shoppers,Male,0,4,1,253,4,1,4,444,76.4,76.4
201420,Window Shoppers,Male,0,4,1,285,4,1,4,444,15.6,15.6
201507,Window Shoppers,Male,0,4,1,248,4,1,4,444,25.2,25.2
201653,Window Shoppers,Male,0,4,1,153,4,1,4,444,60,60
201927,Window Shoppers,Male,0,4,1,258,4,1,4,444,6,6
202501,Window Shoppers,Male,0,4,1,273,4,1,4,444,12,12
202511,Window Shoppers,Male,0,4,1,180,4,1,4,444,13.6,13.6
203317,Window Shoppers,Male,0,4,1,300,4,1,4,444,30,30
203327,Window Shoppers,Male,0,4,1,273,4,1,4,444,60,60
203344,Window Shoppers,Male,0,4,1,258,4,1,4,444,26,26
203364,Window Shoppers,Male,0,4,1,273,4,1,4,444,10,10
203889,Window Shoppers,Male,0,4,1,232,4,1,4,444,30,30
230009,Window Shoppers,Male,0,4,1,246,4,1,4,444,100,100
230126,Window Shoppers,Male,0,4,1,273,4,1,4,444,12.4,12.4
230321,Window Shoppers,Male,0,4,1,285,4,1,4,444,48,48
230372,Window Shoppers,Male,0,4,1,293,4,1,4,444,48,48
230490,Window Shoppers,Male,0,4,1,293,4,1,4,444,23.8,23.8
230495,Window Shoppers,Male,0,4,1,165,4,1,4,444,9.9,9.9
230624,Window Shoppers,Male,0,4,1,301,4,1,4,444,10.4,10.4
230770,Window Shoppers,Male,0,4,1,252,4,1,4,444,4.4,4.4
230799,Window Shoppers,Male,0,4,1,287,4,1,4,444,78,78
230924,Window Shoppers,Male,0,4,1,166,4,1,4,444,9.8,9.8
230933,Window Shoppers,Male,0,4,1,186,4,1,4,444,57,57
230952,Window Shoppers,Male,0,4,1,228,4,1,4,444,104,104
231372,Window Shoppers,Male,0,4,1,145,4,1,4,444,16,16
232432,Window Shoppers,Male,0,4,1,237,4,1,4,444,36,36
232442,Window Shoppers,Male,0,4,1,175,4,1,4,444,22,22
232444,Window Shoppers,Male,0,4,1,155,4,1,4,444,19.8,19.8
869023,Frequent Shopper,Male,0,1,11,106,2,1,3,312,219.808554545,2417.8941
869029,Frequent Shopper,Male,0,1,30,21,1,1,2,211,707.303333333,21219.1
869054,Frequent Shopper,Male,0,1,13,48,1,1,2,211,1153.125384615,14990.63
869153,Frequent Shopper,Male,0,1,104,28,1,1,2,211,109.8759875,11427.1027
869341,Frequent Shopper,Male,0,1,17,34,1,1,2,211,439.390152941,7469.6326
869342,Frequent Shopper,Male,0,1,14,55,2,1,2,212,106.05355,1484.7497
869363,Frequent Shopper,Male,0,1,13,29,1,1,2,211,323.175384615,4201.28
869369,Frequent Shopper,Male,0,1,164,39,1,1,2,211,343.436728659,56323.6235
869370,Frequent Shopper,Male,0,1,109,36,1,1,2,211,219.392177064,23913.7473
869375,Frequent Shopper,Male,0,1,16,39,1,1,2,211,255.0125,4080.2
869386,Frequent Shopper,Male,0,1,39,54,2,1,2,212,55.903333333,2180.23
869395,Frequent Shopper,Male,0,1,55,50,1,1,2,211,365.306174545,20091.8396
869436,Frequent Shopper,Male,0,1,17,27,1,1,2,211,171.252941176,2911.3
869439,Frequent Shopper,Male,0,1,21,120,2,1,3,312,82.998995238,1742.9789
318812,Premium Shoppers,Male,0,1,14,4,1,1,1,111,3495.690371429,48939.6652
319447,Premium Shoppers,Male,0,1,33,0,1,1,1,111,12641.424242424,417167
323489,Premium Shoppers,Male,0,1,34,4,1,1,1,111,15056.994852941,511937.825
325265,Premium Shoppers,Male,0,1,28,3,1,1,1,111,210.217857143,5886.1
325857,Premium Shoppers,Male,0,1,207,0,1,1,1,111,230.451207729,47703.4
326818,Premium Shoppers,Male,0,1,23,6,1,1,1,111,133.665217391,3074.3
329965,Premium Shoppers,Male,0,1,20,1,1,1,1,111,1486.1505,29723.01
331587,Premium Shoppers,Male,0,1,23,0,1,1,1,111,24623.052173913,566330.2
334551,Premium Shoppers,Male,0,1,63,0,1,1,1,111,98.896825397,6230.5
335059,Premium Shoppers,Male,0,1,50,4,1,1,1,111,163.8,8190
335661,Premium Shoppers,Male,0,1,78,4,1,1,1,111,49.438461538,3856.2
335662,Premium Shoppers,Male,0,1,17,18,1,1,1,111,307.223529412,5222.8
336411,Premium Shoppers,Male,0,1,25,0,1,1,1,111,136.8108,3420.27
336412,Premium Shoppers,Male,0,1,33,0,1,1,1,111,130.487272727,4306.08
338636,Premium Shoppers,Male,0,1,27,0,1,1,1,111,353.892592593,9555.1
666228,Premium Shoppers,Male,0,1,227,15,1,1,1,111,854.244637445,193913.5327
666530,Premium Shoppers,Male,0,1,144,8,1,1,1,111,235.413754167,33899.5806
666569,Premium Shoppers,Male,0,1,44,20,1,1,1,111,333.343395455,14667.1094
869005,Premium Shoppers,Male,0,1,20,12,1,1,1,111,799.62471,15992.4942
869093,Premium Shoppers,Male,0,1,13,4,1,1,1,111,658.668984615,8562.6968
869114,Premium Shoppers,Male,0,1,155,0,1,1,1,111,859.403854194,133207.5974
869343,Premium Shoppers,Male,0,1,42,0,1,1,1,111,453.882295238,19063.0564
869356,Premium Shoppers,Male,0,1,18,19,1,1,1,111,196.487427778,3536.7737
869357,Premium Shoppers,Male,0,1,32,14,1,1,1,111,630.81535625,20186.0914
869367,Premium Shoppers,Male,0,1,26,19,1,1,1,111,689.541538462,17928.08
869376,Premium Shoppers,Male,0,1,11,6,1,1,1,111,453.707918182,4990.7871
869379,Premium Shoppers,Male,0,1,21,0,1,1,1,111,411.282161905,8636.9254
869419,Premium Shoppers,Male,0,1,127,18,1,1,1,111,81.944724409,10406.98
869433,Premium Shoppers,Male,0,1,242,0,1,1,1,111,106.356126033,25738.1825
869434,Premium Shoppers,Male,0,1,39,20,1,1,1,111,102.784410256,4008.592
